guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
069996_055454,0.178498,0.97214,0,6e-06,0.989318,0.956943,1
069996_042514,0.136808,0.971255,8,0.0,0.999481,0.960654,1
069996_044060,0.239687,0.95327,0,1.6e-05,0.992101,0.956428,1
069996_004378,0.691012,0.645618,10,0.0,1.0,0.936067,1
069996_007512,0.221629,0.955342,0,7e-06,0.994376,0.95763,1
069996_092876,0.295655,0.939464,0,2.2e-05,0.99523,0.954376,1
012811_099162,0.065243,0.988424,14,1e-06,0.999798,0.961987,1
012811_077727,0.290322,0.952643,0,1.6e-05,0.981546,0.949182,1
012811_010508,0.042678,0.992819,16,0.0,0.999999,0.96243,1
085581_044752,0.066108,0.992373,0,2.7e-05,0.994861,0.95896,1
019788_009479,0.744085,0.749054,25,3e-06,0.998366,0.936433,1
090960_072129,1.259637,0.464766,1,0.0,0.912981,0.89903,1
044666_070747,0.000357,0.999969,7,0.0,1.0,0.96296,1
055892_053258,0.014293,0.998471,0,0.0,0.999293,0.962626,1
034511_077563,0.061552,0.991545,0,6e-06,0.997694,0.960957,1
095618_039092,0.327712,0.911458,22,0.0,0.9998,0.955773,1
095618_084843,0.153098,0.974297,0,2.8e-05,0.994518,0.957721,1
095618_010102,0.116835,0.981124,0,1.2e-05,0.996113,0.959614,1
092807_091113,0.05416,0.992181,0,1e-06,0.998903,0.961862,1
092807_005752,0.045465,0.99401,0,2e-06,0.998413,0.961663,1
092807_014083,0.08037,0.98809,0,1e-06,0.998057,0.961148,1
092807_063405,0.047014,0.994349,0,2e-06,0.997164,0.961408,1
092807_040802,0.326068,0.946211,0,6.2e-05,0.975698,0.944661,1
082458_058429,0.14581,0.972547,0,1.7e-05,0.998601,0.959782,1
082458_021078,0.256447,0.952101,0,3.3e-05,0.992463,0.954242,1
082458_042614,0.515943,0.912353,0,7.3e-05,0.949977,0.928751,1
082458_007367,0.510094,0.908374,0,0.000166,0.960039,0.930669,1
082458_077206,1.074784,0.809588,0,0.00057,0.842697,0.831356,1
082458_040813,0.148138,0.977208,0,7.5e-05,0.993837,0.956909,1
082458_034003,0.316349,0.941653,0,4.9e-05,0.985994,0.950307,1
082458_093439,0.032286,0.995655,0,0.0,0.999664,0.962437,1
063252_078292,0.327195,0.931436,18,0.0,0.982423,0.953663,1
092108_049568,0.006231,0.999296,0,0.0,0.999951,0.962888,1
