guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
077389_028575,2.949312,0.103059,19,0.000207,0.274538,0.448971,0
053078_045845,2.810755,0.098101,23,0.000493,0.287149,0.516888,0
053078_031619,2.778434,0.119113,24,0.000448,0.322147,0.537613,0
058116_047130,1.806563,0.284674,15,0.0,0.697781,0.826522,0
018836_010920,1.635926,0.366595,26,0.0,0.779498,0.854569,0
011124_097583,2.450968,0.21868,9,0.0,0.504375,0.676096,0
074090_079654,2.760461,0.221977,6,6e-05,0.389591,0.544431,0
081028_039092,2.673374,0.243884,16,1e-06,0.450217,0.579383,0
084017_008376,3.151753,0.071968,15,0.000304,0.189671,0.275919,0
084017_028170,3.125503,0.063753,20,0.000101,0.188071,0.289943,0
059046_069827,2.855281,0.171267,6,0.0,0.341019,0.494425,0
058597_006451,3.003925,0.102584,15,0.000206,0.268762,0.417123,0
023410_019786,1.463027,0.367245,22,0.0,0.842193,0.875214,0
004596_040672,2.671129,0.165901,7,0.0,0.392754,0.587371,0
092015_052993,3.038231,0.121735,9,0.00043,0.317521,0.387608,0
092015_050572,0.369011,0.926295,13,2e-06,0.980426,0.950129,0
092015_078498,3.078045,0.102979,13,8.5e-05,0.25358,0.348943,0
092015_064454,3.134417,0.066118,20,0.000304,0.185983,0.279815,0
030780_028873,1.655313,0.41581,12,1e-05,0.831504,0.850106,0
020158_072319,3.024862,0.092973,21,0.000179,0.2589,0.386544,0
038070_017442,2.305426,0.271031,7,1.5e-05,0.526398,0.720948,0
085327_027856,2.13631,0.274356,16,1.2e-05,0.636979,0.764433,0
050620_066788,2.435215,0.167395,24,3e-06,0.470988,0.680701,0
026294_093897,2.894082,0.12833,10,1.9e-05,0.322773,0.489124,0
079781_071962,1.966531,0.349645,26,0.0,0.612889,0.794537,0
079781_035972,2.718212,0.125654,5,6.1e-05,0.36376,0.562969,0
091674_071201,0.679241,0.783888,25,0.0,0.976643,0.940525,0
091674_028159,3.057631,0.086795,25,0.000171,0.217215,0.35408,0
062317_099073,3.151871,0.080278,20,0.000584,0.223191,0.283374,0
084985_022950,2.083163,0.293229,11,6e-06,0.645638,0.777918,0
084985_031148,2.932564,0.136859,11,0.000456,0.343745,0.463741,0
041409_006815,2.999037,0.097186,16,1.9e-05,0.251938,0.410844,0
061349_007469,2.800766,0.118745,19,0.000265,0.341821,0.537758,0
061349_001588,3.025094,0.076916,16,0.000308,0.230116,0.392138,0
061349_047130,1.61611,0.507902,4,0.0,0.742193,0.851011,0
011546_077292,2.454762,0.260551,15,3.7e-05,0.578805,0.6573,0
086367_046347,2.469394,0.199221,6,0.000276,0.500468,0.671229,0
069639_058621,3.130219,0.068034,25,0.000174,0.197389,0.301414,0
085089_071970,0.982496,0.711672,13,0.0,0.924767,0.920947,0
073342_030009,2.910274,0.131074,21,0.000467,0.332029,0.47759,0
073342_095108,2.268263,0.27161,21,1e-06,0.567507,0.729173,0
078498_022517,2.956223,0.093337,13,0.000107,0.245519,0.437503,0
017984_050724,2.91528,0.125494,26,0.000944,0.352374,0.474342,0
073600_029151,1.950577,0.28004,11,0.0,0.690161,0.802527,0
065921_056588,2.704851,0.222101,26,0.000434,0.469434,0.567529,0
027669_065870,1.978579,0.260625,25,0.0,0.681515,0.794821,0
027669_088031,3.086613,0.071002,26,0.000154,0.208586,0.329136,0
086737_075090,2.284945,0.288322,25,0.0,0.591561,0.72448,0
086737_091821,1.931995,0.376013,25,0.0,0.724991,0.805745,0
000068_091497,2.651882,0.169526,14,0.000462,0.454549,0.604719,0
031877_067085,1.505768,0.543104,23,0.0,0.834021,0.869227,0
031877_027638,2.648485,0.207269,6,4.7e-05,0.446315,0.602093,0
057060_014956,3.111919,0.080357,18,7.3e-05,0.207975,0.307392,0
004140_095835,1.055444,0.613078,25,1e-06,0.925854,0.915917,0
008855_015194,2.717366,0.131404,5,0.000126,0.337789,0.569994,0
008855_004930,1.939365,0.368246,11,1e-06,0.746574,0.797408,0
022946_097034,3.135396,0.066284,19,0.000302,0.189418,0.286994,0
022946_017442,2.162529,0.259939,3,0.0,0.6007,0.759938,0
069371_081485,3.095163,0.071206,16,0.000266,0.206421,0.329583,0
069371_057688,3.03927,0.081995,15,0.000145,0.238629,0.382268,0
069371_030711,3.034343,0.070573,26,0.000235,0.209487,0.362812,0
069371_049066,2.894046,0.10249,16,0.000396,0.270996,0.459893,0
038490_033803,2.341053,0.194791,26,0.000679,0.526799,0.709849,0
038490_000196,2.248583,0.250879,26,0.000245,0.563752,0.738785,0
038490_017984,1.863712,0.294906,24,6.6e-05,0.728195,0.820213,0
080053_027448,2.888707,0.103202,7,3.8e-05,0.294004,0.490596,0
038769_071668,2.958775,0.077459,24,0.000909,0.226879,0.411796,0
051450_071962,3.072798,0.078093,24,9e-05,0.219638,0.342423,0
051450_060246,1.610335,0.39412,14,0.0,0.830703,0.85948,0
016663_049129,2.950775,0.142238,11,3e-06,0.330074,0.448768,0
082833_009070,2.83272,0.102021,10,0.0,0.287231,0.505745,0
082833_057457,2.035806,0.320423,9,0.0,0.631969,0.783178,0
082833_002342,3.045702,0.083519,7,0.000222,0.241005,0.375125,0
082833_092359,2.592664,0.180735,7,5e-06,0.423307,0.618811,0
092064_034649,2.152231,0.165604,9,3e-06,0.454226,0.733686,0
092064_074385,0.990074,0.645311,6,6e-05,0.952002,0.92119,0
036812_061031,2.756338,0.128558,24,0.000375,0.3551,0.561068,0
032147_083082,3.101136,0.065992,15,0.00045,0.197233,0.325046,0
069996_003396,2.020179,0.394401,19,1e-06,0.674726,0.783808,0
069996_063340,2.022983,0.26522,9,0.0,0.607679,0.784549,0
069996_014911,3.092939,0.068215,26,0.000202,0.188942,0.308245,0
069996_034197,2.767472,0.18689,10,2.7e-05,0.373478,0.544598,0
038130_080830,3.193739,0.066734,19,0.000891,0.177014,0.223636,0
038130_056426,2.497359,0.257409,24,4.4e-05,0.521977,0.653947,0
012811_081744,1.936389,0.378466,24,0.0,0.690642,0.805993,0
012811_089520,2.389171,0.235316,21,0.0,0.465389,0.69253,0
012811_076276,2.072953,0.386736,22,3e-06,0.650167,0.77126,0
085581_030257,3.013837,0.094153,12,0.000557,0.258386,0.408734,0
085581_082632,1.9893,0.265241,12,8e-06,0.60127,0.791542,0
095618_067782,3.179586,0.066985,23,0.000137,0.187526,0.234359,0
095618_027669,1.945727,0.323531,18,1e-06,0.68108,0.80572,0
070725_058944,3.128561,0.066138,14,0.000427,0.192618,0.299448,0
025787_043313,3.055932,0.088037,6,8.7e-05,0.234053,0.363445,0
092807_002885,3.02769,0.098802,19,9.6e-05,0.284229,0.399048,0
092807_041675,2.733479,0.142973,7,6.5e-05,0.354253,0.566022,0
082458_082632,1.935709,0.313781,26,0.0,0.679055,0.80723,0
082458_055662,2.442939,0.207633,8,0.0,0.515959,0.679976,0
082458_081896,2.553109,0.191734,5,2e-06,0.45472,0.641949,0
063252_015824,1.874017,0.335081,11,1e-06,0.701303,0.81876,0
096288_030069,2.080247,0.348801,3,6e-06,0.623291,0.774832,0
096696_081387,2.887823,0.128933,3,0.000976,0.354502,0.496316,0
096696_061813,2.003867,0.335919,3,1e-06,0.638639,0.791671,0
006433_068648,1.189036,0.579859,13,2e-06,0.920268,0.906792,0
006433_024885,3.096053,0.071941,19,0.000103,0.208016,0.309321,0
006433_014305,3.12183,0.07692,26,0.000507,0.198088,0.307633,0
085716_056532,2.66394,0.178111,23,0.000114,0.445704,0.598135,0
040707_034147,1.096148,0.691497,7,0.0,0.893555,0.909093,0
040707_032825,1.083506,0.693308,14,1e-06,0.905734,0.907826,0
038533_084628,1.999075,0.359339,20,0.0,0.670492,0.792688,0
038533_092589,3.135495,0.0611,23,5.6e-05,0.180975,0.279479,0
035921_094925,1.62192,0.469838,8,0.0,0.792206,0.85673,0
035921_090385,2.964003,0.068675,20,4.1e-05,0.204084,0.395134,0
024310_012811,1.553126,0.334418,0,0.000642,0.781864,0.847184,0
009152_009503,3.146833,0.067481,12,0.0003,0.197898,0.286071,0
024758_020032,2.192452,0.29699,24,6.3e-05,0.650842,0.72502,0
024758_017442,2.143934,0.25805,10,9e-06,0.642101,0.763498,0
024758_044200,2.654427,0.178167,23,3e-05,0.431363,0.605565,0
053618_038266,3.036806,0.082157,19,0.000186,0.233123,0.380742,0
015164_024910,2.697841,0.140243,26,3e-06,0.384911,0.581767,0
015164_020768,2.741041,0.166198,3,0.000144,0.365719,0.561332,0
015164_008431,2.5551,0.181501,20,1.1e-05,0.425727,0.635038,0
015164_042026,3.132401,0.061115,26,0.000189,0.176538,0.271536,0
027892_042196,2.589521,0.233819,22,1e-06,0.436277,0.621556,0
075529_014842,2.49945,0.169753,14,2e-06,0.48538,0.657059,0
075529_049136,1.81888,0.414104,12,4e-06,0.686227,0.82401,0
035379_021787,2.731694,0.169591,11,1e-06,0.382312,0.555184,0
028441_014385,1.717109,0.412137,5,0.0,0.771133,0.84479,0
075522_018419,2.070031,0.341649,20,2e-06,0.663267,0.775649,0
075522_024069,3.046529,0.076689,18,0.00027,0.224957,0.357473,0
075584_003860,1.089906,0.619451,13,0.0,0.94222,0.913966,0
047959_070110,1.978622,0.428268,12,0.0,0.672013,0.788307,0
009070_044929,2.370095,0.236332,16,0.0,0.499326,0.69949,0
009070_026437,2.776965,0.133099,17,0.000101,0.354889,0.551904,0
066072_044929,1.044851,0.723576,9,0.0,0.913053,0.912386,0
066072_097583,1.677466,0.429528,9,0.0,0.805372,0.850624,0
037074_093389,2.969276,0.083023,8,8.2e-05,0.237482,0.417216,0
027692_050572,1.8572,0.369482,3,0.000183,0.758068,0.819658,0
027692_067782,3.145908,0.069658,20,0.000262,0.198021,0.287618,0
025839_032710,2.340818,0.197969,25,1e-06,0.525046,0.711996,0
025839_031326,3.007914,0.078008,22,0.000479,0.224872,0.402162,0
080093_007389,2.162067,0.225379,10,0.0,0.563304,0.756797,0
080093_056908,2.194996,0.197707,16,0.0,0.522703,0.74557,0
040868_044839,2.667632,0.170378,17,0.0002,0.419461,0.591792,0
033339_073195,2.946589,0.099217,13,0.000157,0.279842,0.456346,0
033339_096391,2.592098,0.167942,19,0.0,0.411356,0.626545,0
033339_045379,3.063882,0.094835,18,0.000149,0.242806,0.357934,0
018290_009564,2.789408,0.137112,10,3e-05,0.304093,0.530602,0
018290_064889,1.63467,0.401499,23,0.0,0.837842,0.852104,0
018290_038386,1.901488,0.383261,23,1e-06,0.681525,0.811642,0
062447_021680,1.770383,0.332447,8,2e-06,0.76405,0.833625,0
062447_075758,2.168421,0.292431,8,1e-05,0.559147,0.75553,0
062447_074158,1.648429,0.432729,19,5e-06,0.748892,0.853041,0
021907_009070,2.89922,0.159892,17,0.000207,0.364806,0.47808,0
021907_040190,1.707948,0.352455,7,0.0,0.764328,0.844988,0
008431_099288,3.026033,0.108777,14,0.000402,0.255383,0.396999,0
008431_071668,3.159343,0.081358,14,0.000405,0.203867,0.256863,0
081336_027448,3.154544,0.059522,23,0.000353,0.172024,0.249413,0
081336_015461,3.155535,0.060904,26,0.00044,0.171107,0.255438,0
021095_091569,2.775315,0.123827,13,4.3e-05,0.338986,0.543318,0
057028_069800,2.63996,0.153561,13,0.0,0.40086,0.60899,0
036525_028409,1.693907,0.309175,4,0.0,0.762053,0.842529,0
036525_046113,2.957286,0.092941,26,9.2e-05,0.268884,0.437871,0
095255_077699,2.648627,0.18041,23,3.6e-05,0.446362,0.607107,0
095255_098465,2.388857,0.186483,24,0.0,0.487718,0.692814,0
095255_084250,1.564746,0.459776,24,0.0,0.836138,0.86558,0
013073_030262,2.597821,0.198946,19,0.000255,0.483186,0.623198,0
015134_079293,2.396173,0.271771,24,0.000214,0.618035,0.658056,0
095278_028441,2.634893,0.183835,22,6.6e-05,0.456361,0.610497,0
095278_058390,2.207511,0.273797,21,0.0,0.579173,0.745064,0
057004_082613,3.071387,0.094675,15,0.000725,0.256916,0.363552,0
050637_034248,3.068027,0.072606,8,0.000195,0.210649,0.342511,0
050637_019588,2.82944,0.158785,16,0.000225,0.37485,0.519256,0
087962_075823,3.087815,0.092388,23,0.001204,0.241538,0.349787,0
087962_033525,2.810146,0.137387,12,0.00041,0.350378,0.528122,0
026503_071970,1.697688,0.353334,15,5e-06,0.761463,0.8474,0
002823_088564,1.069923,0.565639,1,2e-06,0.933385,0.909982,0
065174_063497,2.871991,0.15778,23,0.000175,0.344468,0.499106,0
014977_054049,2.833616,0.122677,13,1.8e-05,0.32646,0.51792,0
014977_075299,1.831203,0.500321,23,3e-06,0.711957,0.808411,0
061286_003860,1.563916,0.282403,13,0.0,0.780801,0.852035,0
048996_030686,3.100419,0.074775,12,9.9e-05,0.212112,0.314841,0
048996_063252,3.125555,0.061965,17,0.000352,0.184172,0.289061,0
045795_026274,2.692531,0.13755,26,0.000556,0.346862,0.582836,0
023154_097118,2.493738,0.195144,26,9e-06,0.418454,0.658272,0
091382_009479,2.581121,0.164244,12,1.1e-05,0.401256,0.630676,0
040802_067128,2.873079,0.133462,11,0.000116,0.347914,0.495179,0
028409_071668,3.084107,0.103063,9,0.000686,0.257333,0.358896,0
028409_019786,1.413046,0.731385,10,0.003414,0.786983,0.773156,0
049814_021906,3.142654,0.058252,18,0.000242,0.170836,0.260868,0
054218_086188,3.183396,0.053732,26,0.000182,0.156296,0.208897,0
083015_082632,2.661559,0.137698,9,2.9e-05,0.363437,0.592581,0
083015_074090,2.787531,0.121889,9,5.7e-05,0.301175,0.531638,0
050300_095238,2.980805,0.091677,13,0.000115,0.256026,0.422783,0
073124_093806,2.919328,0.144412,25,0.000165,0.33133,0.468724,0
067648_079466,2.649552,0.137491,2,8e-06,0.362098,0.600454,0
067648_020241,3.139082,0.070103,14,0.000559,0.200121,0.283936,0
076914_060192,3.135539,0.061846,20,0.000115,0.175419,0.270877,0
009960_074090,2.63076,0.205757,9,2e-06,0.414089,0.606292,0
015275_080279,3.073763,0.078765,20,0.000368,0.223807,0.35599,0
002114_006150,2.994767,0.08574,20,8.6e-05,0.231578,0.39637,0
002114_027977,2.248468,0.387298,4,0.000491,0.615085,0.711855,0
002114_038493,2.540855,0.170485,13,2e-06,0.429915,0.642015,0
002114_085203,2.957777,0.086236,8,0.000243,0.247371,0.429002,0
002114_014911,3.145473,0.057743,26,0.000237,0.168305,0.248264,0
056418_086182,3.063212,0.083514,26,0.000273,0.228353,0.357059,0
066788_089769,1.849301,0.274856,19,0.0,0.678503,0.818877,0
066788_017828,2.138813,0.233684,21,0.0,0.587071,0.761184,0
047578_095201,2.937782,0.113724,13,0.000156,0.301006,0.450257,0
014124_015194,1.958104,0.397054,1,4.3e-05,0.711663,0.795863,0
063497_020158,3.02554,0.088168,21,0.000598,0.247597,0.385159,0
046618_056418,3.078104,0.091943,21,0.000433,0.235211,0.351321,0
011581_018290,1.743593,0.292317,14,0.0,0.792319,0.836456,0
027440_082739,3.059779,0.078294,26,0.000229,0.222106,0.365929,0
027440_055845,2.302751,0.315535,22,2.5e-05,0.576025,0.71696,0
027440_033319,1.008598,0.718168,26,1e-06,0.917919,0.917328,0
