guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
064426_098276,0.702383,0.836425,3,0.0,0.942085,0.934497,1
013073_025901,0.656036,0.861956,12,0.0,0.949432,0.932621,1
015134_096867,1.746011,0.31999,2,0.0,0.763789,0.839312,1
015134_097034,1.978694,0.400773,6,1e-06,0.687868,0.789152,1
041144_080078,2.613099,0.223647,16,0.0,0.443475,0.61318,1
028170_037357,1.716906,0.320849,6,0.0,0.683856,0.834949,1
026503_086844,2.099464,0.338299,11,0.0,0.641018,0.770867,1
026503_092829,1.652074,0.558899,3,0.0,0.750242,0.835999,1
065174_084772,1.92781,0.412062,26,0.0,0.714984,0.801505,1
068896_092886,1.639865,0.462275,5,1e-06,0.801801,0.850264,1
068896_062829,1.157196,0.568081,3,0.0,0.922447,0.904056,1
090586_096781,1.88413,0.311573,5,0.0,0.709402,0.816019,1
028202_051446,2.609736,0.169835,7,1e-06,0.411915,0.618217,1
